url_path,views_total,views_unique
/bandframework/rose,7,4
/bandframework/rose/blob/github-repo-stats/bandframework/rose/latest-report/report.pdf,4,4
/bandframework/rose/tree/main/docs,2,2
/bandframework/rose/actions/runs/14604018048,2,1
/bandframework/rose/actions/runs/14604018048/job/40968765152,2,1
/bandframework/rose/actions/workflows/python-package.yml,2,1
/bandframework/rose/tree/main/src,2,1
/bandframework/rose/blob/main/docs/CAT-40Cann.jpg,1,1
/bandframework/rose/blob/main/src/rose/basis.py,1,1
/bandframework/rose/blob/main/src/rose/__init__.py,1,1
