url_path,views_total,views_unique
/bandframework/rose/blob/v1.0.0/docs/tutorials/ROSE_tutorial_2_optical_potential_surmise_UQ.ipynb,4,1
/bandframework/rose,3,2
/bandframework/rose/blob/main/docs/tutorials/ROSE_tutorial_2_optical_potential_surmise_UQ.ipynb,2,1
/bandframework/rose/blob/main/src/rose/basis.py,2,1
/bandframework/rose/blob/main/src/rose/energized_interaction_eim.py,2,1
/bandframework/rose/tree/main/docs/tutorials,2,1
