url_path,views_total,views_unique
/bandframework/rose,5,3
/bandframework/rose/commit/00699a0cce6d9db376aa5c399e16532c25a32b89,2,1
/bandframework/rose/blob/main/docs/tutorials/ROSE_tutorial_2_optical_potential_surmise_UQ.ipynb,1,1
/bandframework/rose/releases/tag/v1.0.0,1,1
/bandframework/rose/tree/main/docs,1,1
/bandframework/rose/tree/main/docs/tutorials,1,1
