time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-10 00:00:00+00:00,1,1,,
2024-11-12 00:00:00+00:00,3,2,,
2024-11-13 00:00:00+00:00,3,2,,
2024-11-14 00:00:00+00:00,2,1,,
2024-11-16 00:00:00+00:00,2,1,,
2024-11-17 00:00:00+00:00,1,1,,
2024-11-20 00:00:00+00:00,1,1,1.0,1.0
2024-11-21 00:00:00+00:00,3,2,,
2024-11-22 00:00:00+00:00,2,2,,
