url_path,views_total,views_unique
/bandframework/rose/releases/tag/v1.1.7,3,1
/bandframework/rose,2,1
/bandframework/rose/blob/main/tests/test_interactions.py,1,1
/bandframework/rose/compare/v1.1.6...v1.1.7,1,1
/bandframework/rose/tree/main/tests,1,1
