time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-25 00:00:00+00:00,3.0,1.0,13,1
2024-06-26 00:00:00+00:00,,,1,1
2024-06-27 00:00:00+00:00,1.0,1.0,11,4
2024-06-30 00:00:00+00:00,4.0,1.0,4,2
2024-07-01 00:00:00+00:00,1.0,1.0,1,1
2024-07-02 00:00:00+00:00,,,1,1
2024-07-03 00:00:00+00:00,3.0,2.0,6,1
2024-07-05 00:00:00+00:00,3.0,1.0,3,2
