url_path,views_total,views_unique
/bandframework/rose/blob/main/docs/tutorials/ROSE_tutorial_1_building_an_emulator.ipynb,17,2
/bandframework/rose,16,10
/bandframework/rose/tree/main/src/rose,12,4
/bandframework/rose/blob/main/src/rose/free_solutions.py,9,2
/bandframework/rose/tree/main/docs/tutorials,7,3
/bandframework/rose/blob/main/src/rose/schroedinger.py,7,2
/bandframework/rose/blob/main/README.md,6,1
/bandframework/rose/tree/main/tests,5,2
/bandframework/rose/blob/main/docs/tutorials/ROSE_tutorial_2_optical_potential_surmise_UQ.ipynb,4,2
/bandframework/rose/blob/main/src/rose/scattering_amplitude_emulator.py,4,2
