url_path,views_total,views_unique
/bandframework/rose,38,6
/bandframework/rose/pulls,30,2
/bandframework/rose/tree/develop,26,3
/bandframework/rose/pull/26,21,7
/bandframework/rose/pull/38,21,3
/bandframework/rose/tree/docs/tutorials,21,2
/bandframework/rose/issues,20,4
/bandframework/rose/pull/38/files,15,3
/bandframework/rose/tree/develop/docs,15,3
/bandframework/rose/tree/docs,13,2
