url_path,views_total,views_unique
/bandframework/rose,9,6
/bandframework/rose/tree/main/docs/tutorials,4,2
/bandframework/rose/blob/main/docs/tutorials/ROSE_tutorial_2_optical_potential_surmise_UQ.ipynb,3,3
/bandframework/rose/tree/main/docs,3,2
/bandframework/rose/tree/main/tests,2,1
/bandframework/rose/blob/main/docs/tutorials/cat_rbm_rm_rk.pdf,1,1
/bandframework/rose/blob/main/docs/tutorials/ROSE_tutorial_0_quickstart.ipynb,1,1
/bandframework/rose/blob/main/docs/tutorials/ROSE_tutorial_1_building_an_emulator.ipynb,1,1
/bandframework/rose/blob/main/tests/test_schroedinger_equation.py,1,1
/bandframework/rose/releases/tag/v1.1.5,1,1
