url_path,views_total,views_unique
/bandframework/rose,6,3
/bandframework/rose/blob/586ef95d74c073003d486bf40c8d386733f261c4/src/rose/utility.py,3,3
/bandframework/rose/releases/tag/v1.1.3,3,2
/bandframework/rose/blob/main/README.md,1,1
/bandframework/rose/discussions,1,1
/bandframework/rose/projects,1,1
/bandframework/rose/pulse,1,1
