url_path,views_total,views_unique
/bandframework/rose/tree/main/src/rose,16,2
/bandframework/rose,8,6
/bandframework/rose/blob/main/src/rose/reduced_basis_emulator.py,7,2
/bandframework/rose/blob/main/src/rose/basis.py,6,1
/bandframework/rose/blob/main/src/rose/schroedinger.py,4,2
/bandframework/rose/tree/bc9e9caac25506944c9b5888e88882ca54809f66,2,2
/bandframework/rose/blob/main/src/rose/__init__.py,2,1
/bandframework/rose/blob/main/src/rose/metrics.py,2,1
/bandframework/rose/blob/main/src/rose/utility.py,2,1
/bandframework/rose/blob/v1.0.0/docs/tutorials/ROSE_tutorial_2_optical_potential_surmise_UQ.ipynb,2,1
