time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-03 00:00:00+00:00,3,2,6.0,1.0
2024-07-05 00:00:00+00:00,3,1,3.0,2.0
2024-07-09 00:00:00+00:00,1,1,,
2024-07-11 00:00:00+00:00,2,1,,
2024-07-12 00:00:00+00:00,1,1,13.0,1.0
2024-07-14 00:00:00+00:00,3,1,,
2024-07-15 00:00:00+00:00,4,3,6.0,4.0
2024-07-16 00:00:00+00:00,2,2,53.0,1.0
